Tanggal,Positif (Indonesia),Dirawat (Indonesia),Sembuh (Indonesia),Meninggal (Indonesia),Meninggal (Jakarta),Sembuh (Jakarta),Self-Isolation (Jakarta),Dirawat (Jakarta),Positif (Jakarta),Positif Aktif (Jakarta),Positif Harian (Indonesia),Dirawat Harian (Indonesia),Sembuh Harian (Indonesia),Meninggal Harian (Indonesia),Meninggal Harian (Jakarta),Sembuh Harian (Jakarta),Self-Isolation Harian (Jakarta),Dirawat Harian (Jakarta),Positif Harian (Jakarta),Positif Aktif Harian (Jakarta)
30/04/2022 ,Pesanggrahan,Jakarta Selatan,98139,49.06%,39.10%
30/04/2022 ,Pulo Gadung,Jakarta Timur,87191,43.90%,38.78%
30/04/2022 ,Sawah Besar,Jakarta Pusat,59393,48.54%,41.24%
30/04/2022 ,Senen,Jakarta Pusat,86062,35.97%,38.50%
30/04/2022 ,Setia Budi,Jakarta Selatan,78779,43.63%,36.64%
30/04/2022 ,Taman Sari,Jakarta Barat,58795,58.01%,50.97%
30/04/2022 ,Tambora,Jakarta Barat,53622,36.17%,31.01%
30/04/2022 ,Tanah Abang,Jakarta Pusat,67767,24.72%,19.37%
30/04/2022 ,Tanjung Priok,Jakarta Utara,120709,35.52%,30.51%
30/04/2022 ,Tebet,Jakarta Selatan,54002,38.20%,30.45%
01/05/2022 ,Cakung,Jakarta Timur,89034,38.83%,30.75%
01/05/2022 ,Cempaka Putih,Jakarta Pusat,48715,41.71%,39.29%
01/05/2022 ,Cengkareng,Jakarta Barat,148995,51.47%,43.17%
01/05/2022 ,Cilandak,Jakarta Selatan,88764,39.69%,33.35%
01/05/2022 ,Cilincing,Jakarta Utara,54148,26.30%,21.60%
01/05/2022 ,Cipayung,Jakarta Timur,165467,60.24%,53.68%
01/05/2022 ,Ciracas,Jakarta Timur,72214,49.28%,38.74%
01/05/2022 ,Duren Sawit,Jakarta Timur,69290,33.69%,27.41%
01/05/2022 ,Gambir,Jakarta Pusat,131391,63.99%,53.86%
01/05/2022 ,Grogol Petamburan,Jakarta Barat,97200,45.32%,36.03%
01/05/2022 ,Jagakarsa,Jakarta Selatan,41225,22.66%,18.45%
01/05/2022 ,Jatinegara,Jakarta Timur,84665,41.57%,32.82%
01/05/2022 ,Johar Baru,Jakarta Pusat,67649,43.04%,38.70%
01/05/2022 ,Kali Deres,Jakarta Barat,92210,37.10%,30.10%
01/05/2022 ,Kebayoran Baru,Jakarta Selatan,331521,43.81%,42.34%
01/05/2022 ,Kebayoran Lama,Jakarta Selatan,66209,31.63%,26.43%
01/05/2022 ,Kebon Jeruk,Jakarta Barat,90555,40.62%,33.45%
01/05/2022 ,Kelapa Gading,Jakarta Utara,89711,46.08%,36.53%
01/05/2022 ,Kemayoran,Jakarta Pusat,108048,39.59%,30.59%
01/05/2022 ,Kembangan,Jakarta Barat,94013,48.55%,39.44%
01/05/2022 ,Kep. Seribu Selatan,Kepulauan Seribu,7924,92.19%,70.71%
01/05/2022 ,Kep. Seribu Utara,Kepulauan Seribu,7818,84.02%,64.33%
01/05/2022 ,Koja,Jakarta Utara,120875,50.57%,42.72%
01/05/2022 ,Kramat Jati,Jakarta Timur,80116,37.42%,34.11%
01/05/2022 ,Makasar,Jakarta Timur,68751,42.56%,35.24%
01/05/2022 ,Mampang Prapatan,Jakarta Selatan,48417,34.05%,30.17%
01/05/2022 ,Matraman,Jakarta Timur,85265,44.69%,38.99%
01/05/2022 ,Menteng,Jakarta Pusat,77176,59.09%,40.21%
01/05/2022 ,Pademangan,Jakarta Utara,57134,36.83%,29.63%
01/05/2022 ,Palmerah,Jakarta Barat,77746,30.66%,25.09%
01/05/2022 ,Pancoran,Jakarta Selatan,31904,23.63%,17.29%
01/05/2022 ,Pasar Minggu,Jakarta Selatan,80296,40.40%,34.53%
01/05/2022 ,Pasar Rebo,Jakarta Timur,73031,43.93%,35.70%
01/05/2022 ,Penjaringan,Jakarta Utara,100446,37.12%,30.15%
01/05/2022 ,Pesanggrahan,Jakarta Selatan,98420,49.16%,39.18%
01/05/2022 ,Pulo Gadung,Jakarta Timur,88278,44.40%,39.24%
01/05/2022 ,Sawah Besar,Jakarta Pusat,59759,48.81%,41.48%
01/05/2022 ,Senen,Jakarta Pusat,86790,36.31%,38.82%
01/05/2022 ,Setia Budi,Jakarta Selatan,78944,43.68%,36.73%
01/05/2022 ,Taman Sari,Jakarta Barat,58949,58.11%,51.07%
01/05/2022 ,Tambora,Jakarta Barat,54061,36.41%,31.24%
01/05/2022 ,Tanah Abang,Jakarta Pusat,67982,24.78%,19.43%
01/05/2022 ,Tanjung Priok,Jakarta Utara,121467,35.70%,30.68%
01/05/2022 ,Tebet,Jakarta Selatan,54360,38.41%,30.63%
02/05/2022 ,Cakung,Jakarta Timur,89077,38.85%,30.76%
02/05/2022 ,Cempaka Putih,Jakarta Pusat,48754,41.74%,39.32%
02/05/2022 ,Cengkareng,Jakarta Barat,149081,51.49%,43.19%
02/05/2022 ,Cilandak,Jakarta Selatan,88913,39.75%,33.40%
02/05/2022 ,Cilincing,Jakarta Utara,54163,26.31%,21.61%
02/05/2022 ,Cipayung,Jakarta Timur,165611,60.28%,53.73%
02/05/2022 ,Ciracas,Jakarta Timur,72275,49.31%,38.77%
02/05/2022 ,Duren Sawit,Jakarta Timur,69337,33.71%,27.43%
02/05/2022 ,Gambir,Jakarta Pusat,131548,64.05%,53.92%
02/05/2022 ,Grogol Petamburan,Jakarta Barat,97246,45.34%,36.05%
02/05/2022 ,Jagakarsa,Jakarta Selatan,41263,22.68%,18.47%
02/05/2022 ,Jatinegara,Jakarta Timur,84725,41.59%,32.84%
02/05/2022 ,Johar Baru,Jakarta Pusat,67724,43.08%,38.74%
02/05/2022 ,Kali Deres,Jakarta Barat,92262,37.12%,30.11%
02/05/2022 ,Kebayoran Baru,Jakarta Selatan,331936,43.87%,42.40%
02/05/2022 ,Kebayoran Lama,Jakarta Selatan,66247,31.64%,26.44%
02/05/2022 ,Kebon Jeruk,Jakarta Barat,90627,40.64%,33.48%
02/05/2022 ,Kelapa Gading,Jakarta Utara,89770,46.11%,36.56%
02/05/2022 ,Kemayoran,Jakarta Pusat,108162,39.63%,30.62%
02/05/2022 ,Kembangan,Jakarta Barat,94068,48.58%,39.47%
02/05/2022 ,Kep. Seribu Selatan,Kepulauan Seribu,7926,92.21%,70.72%
02/05/2022 ,Kep. Seribu Utara,Kepulauan Seribu,7821,84.06%,64.35%
02/05/2022 ,Koja,Jakarta Utara,120970,50.61%,42.76%
02/05/2022 ,Kramat Jati,Jakarta Timur,80172,37.44%,34.14%
02/05/2022 ,Makasar,Jakarta Timur,68844,42.62%,35.29%
02/05/2022 ,Mampang Prapatan,Jakarta Selatan,48451,34.07%,30.19%
02/05/2022 ,Matraman,Jakarta Timur,85317,44.70%,39.01%
02/05/2022 ,Menteng,Jakarta Pusat,77196,59.11%,40.22%
02/05/2022 ,Pademangan,Jakarta Utara,57162,36.85%,29.64%
02/05/2022 ,Palmerah,Jakarta Barat,77794,30.68%,25.10%
02/05/2022 ,Pancoran,Jakarta Selatan,31959,23.66%,17.32%
02/05/2022 ,Pasar Minggu,Jakarta Selatan,80369,40.43%,34.56%
02/05/2022 ,Pasar Rebo,Jakarta Timur,73103,43.97%,35.73%
02/05/2022 ,Penjaringan,Jakarta Utara,100481,37.13%,30.16%
02/05/2022 ,Pesanggrahan,Jakarta Selatan,98484,49.19%,39.21%
02/05/2022 ,Pulo Gadung,Jakarta Timur,88356,44.43%,39.27%
02/05/2022 ,Sawah Besar,Jakarta Pusat,59795,48.83%,41.50%
02/05/2022 ,Senen,Jakarta Pusat,86864,36.34%,38.85%
02/05/2022 ,Setia Budi,Jakarta Selatan,78983,43.69%,36.75%
02/05/2022 ,Taman Sari,Jakarta Barat,58977,58.11%,51.09%
02/05/2022 ,Tambora,Jakarta Barat,54116,36.44%,31.27%
02/05/2022 ,Tanah Abang,Jakarta Pusat,68027,24.80%,19.44%
02/05/2022 ,Tanjung Priok,Jakarta Utara,121555,35.72%,30.70%
02/05/2022 ,Tebet,Jakarta Selatan,54399,38.43%,30.65%
03/05/2022 ,Cakung,Jakarta Timur,89156,38.88%,30.79%
03/05/2022 ,Cempaka Putih,Jakarta Pusat,48794,41.77%,39.35%
03/05/2022 ,Cengkareng,Jakarta Barat,149340,51.57%,43.26%
03/05/2022 ,Cilandak,Jakarta Selatan,89163,39.84%,33.49%
03/05/2022 ,Cilincing,Jakarta Utara,54218,26.33%,21.63%
03/05/2022 ,Cipayung,Jakarta Timur,165873,60.36%,53.81%
03/05/2022 ,Ciracas,Jakarta Timur,72325,49.34%,38.80%
03/05/2022 ,Duren Sawit,Jakarta Timur,69411,33.75%,27.46%
03/05/2022 ,Gambir,Jakarta Pusat,131818,64.14%,54.01%
03/05/2022 ,Grogol Petamburan,Jakarta Barat,97367,45.39%,36.09%
03/05/2022 ,Jagakarsa,Jakarta Selatan,41319,22.71%,18.49%
03/05/2022 ,Jatinegara,Jakarta Timur,84821,41.63%,32.88%
03/05/2022 ,Johar Baru,Jakarta Pusat,67890,43.17%,38.82%
03/05/2022 ,Kali Deres,Jakarta Barat,92336,37.14%,30.13%
03/05/2022 ,Kebayoran Baru,Jakarta Selatan,332505,43.93%,42.48%
03/05/2022 ,Kebayoran Lama,Jakarta Selatan,66337,31.67%,26.47%
03/05/2022 ,Kebon Jeruk,Jakarta Barat,90782,40.70%,33.53%
03/05/2022 ,Kelapa Gading,Jakarta Utara,89902,46.18%,36.61%
03/05/2022 ,Kemayoran,Jakarta Pusat,108377,39.70%,30.68%
03/05/2022 ,Kembangan,Jakarta Barat,94171,48.63%,39.51%
03/05/2022 ,Kep. Seribu Selatan,Kepulauan Seribu,7929,92.16%,70.71%
03/05/2022 ,Kep. Seribu Utara,Kepulauan Seribu,7821,84.03%,64.34%
03/05/2022 ,Koja,Jakarta Utara,121097,50.66%,42.80%
03/05/2022 ,Kramat Jati,Jakarta Timur,80265,37.48%,34.17%
03/05/2022 ,Makasar,Jakarta Timur,69016,42.71%,35.38%
03/05/2022 ,Mampang Prapatan,Jakarta Selatan,48508,34.10%,30.22%
03/05/2022 ,Matraman,Jakarta Timur,85413,44.74%,39.04%
03/05/2022 ,Menteng,Jakarta Pusat,77247,59.13%,40.24%
03/05/2022 ,Pademangan,Jakarta Utara,57280,36.92%,29.70%
03/05/2022 ,Palmerah,Jakarta Barat,77927,30.73%,25.14%
03/05/2022 ,Pancoran,Jakarta Selatan,32033,23.70%,17.36%
03/05/2022 ,Pasar Minggu,Jakarta Selatan,80504,40.49%,34.61%
03/05/2022 ,Pasar Rebo,Jakarta Timur,73195,44.03%,35.77%
03/05/2022 ,Penjaringan,Jakarta Utara,100549,37.15%,30.18%
03/05/2022 ,Pesanggrahan,Jakarta Selatan,98594,49.22%,39.24%
03/05/2022 ,Pulo Gadung,Jakarta Timur,88495,44.50%,39.33%
03/05/2022 ,Sawah Besar,Jakarta Pusat,59873,48.89%,41.55%
03/05/2022 ,Senen,Jakarta Pusat,87040,36.42%,38.92%
03/05/2022 ,Setia Budi,Jakarta Selatan,79050,43.72%,36.78%
03/05/2022 ,Taman Sari,Jakarta Barat,59041,58.16%,51.14%
03/05/2022 ,Tambora,Jakarta Barat,54252,36.52%,31.34%
03/05/2022 ,Tanah Abang,Jakarta Pusat,68119,24.83%,19.47%
03/05/2022 ,Tanjung Priok,Jakarta Utara,121833,35.78%,30.76%
03/05/2022 ,Tebet,Jakarta Selatan,54485,38.48%,30.70%
04/05/2022 ,Cakung,Jakarta Timur,89158,38.88%,30.79%
04/05/2022 ,Cempaka Putih,Jakarta Pusat,48799,41.78%,39.35%
04/05/2022 ,Cengkareng,Jakarta Barat,149351,51.58%,43.27%
04/05/2022 ,Cilandak,Jakarta Selatan,89168,39.84%,33.49%
04/05/2022 ,Cilincing,Jakarta Utara,54225,26.34%,21.63%
04/05/2022 ,Cipayung,Jakarta Timur,165883,60.36%,53.81%
04/05/2022 ,Ciracas,Jakarta Timur,72325,49.34%,38.80%
04/05/2022 ,Duren Sawit,Jakarta Timur,69428,33.76%,27.46%
04/05/2022 ,Gambir,Jakarta Pusat,131839,64.15%,54.02%
04/05/2022 ,Grogol Petamburan,Jakarta Barat,97376,45.39%,36.09%
04/05/2022 ,Jagakarsa,Jakarta Selatan,41319,22.71%,18.49%
04/05/2022 ,Jatinegara,Jakarta Timur,84833,41.64%,32.88%
04/05/2022 ,Johar Baru,Jakarta Pusat,67911,43.19%,38.83%
04/05/2022 ,Kali Deres,Jakarta Barat,92340,37.14%,30.14%
04/05/2022 ,Kebayoran Baru,Jakarta Selatan,332528,43.93%,42.48%
04/05/2022 ,Kebayoran Lama,Jakarta Selatan,66346,31.67%,26.48%
04/05/2022 ,Kebon Jeruk,Jakarta Barat,90836,40.72%,33.55%
04/05/2022 ,Kelapa Gading,Jakarta Utara,89918,46.18%,36.62%
04/05/2022 ,Kemayoran,Jakarta Pusat,108390,39.71%,30.68%
04/05/2022 ,Kembangan,Jakarta Barat,94180,48.63%,39.51%
04/05/2022 ,Kep. Seribu Selatan,Kepulauan Seribu,7930,92.17%,70.72%
04/05/2022 ,Kep. Seribu Utara,Kepulauan Seribu,7821,84.03%,64.34%
04/05/2022 ,Koja,Jakarta Utara,121106,50.66%,42.80%
04/05/2022 ,Kramat Jati,Jakarta Timur,80282,37.49%,34.18%
04/05/2022 ,Makasar,Jakarta Timur,69025,42.71%,35.38%
04/05/2022 ,Mampang Prapatan,Jakarta Selatan,48511,34.10%,30.22%
04/05/2022 ,Matraman,Jakarta Timur,85429,44.74%,39.05%
04/05/2022 ,Menteng,Jakarta Pusat,77256,59.14%,40.25%
04/05/2022 ,Pademangan,Jakarta Utara,57282,36.92%,29.70%
04/05/2022 ,Palmerah,Jakarta Barat,77933,30.73%,25.15%
04/05/2022 ,Pancoran,Jakarta Selatan,32039,23.71%,17.36%
04/05/2022 ,Pasar Minggu,Jakarta Selatan,80523,40.50%,34.62%
04/05/2022 ,Pasar Rebo,Jakarta Timur,73208,44.03%,35.78%
04/05/2022 ,Penjaringan,Jakarta Utara,100555,37.15%,30.18%
04/05/2022 ,Pesanggrahan,Jakarta Selatan,98596,49.23%,39.24%
04/05/2022 ,Pulo Gadung,Jakarta Timur,88515,44.51%,39.34%
04/05/2022 ,Sawah Besar,Jakarta Pusat,59885,48.90%,41.56%
04/05/2022 ,Senen,Jakarta Pusat,87054,36.43%,38.93%
04/05/2022 ,Setia Budi,Jakarta Selatan,79075,43.72%,36.79%
04/05/2022 ,Taman Sari,Jakarta Barat,59041,58.16%,51.13%
04/05/2022 ,Tambora,Jakarta Barat,54257,36.52%,31.35%
04/05/2022 ,Tanah Abang,Jakarta Pusat,68131,24.83%,19.47%
04/05/2022 ,Tanjung Priok,Jakarta Utara,121847,35.79%,30.77%
04/05/2022 ,Tebet,Jakarta Selatan,54488,38.48%,30.70%
05/05/2022 ,Cakung,Jakarta Timur,89163,38.88%,30.79%
05/05/2022 ,Cempaka Putih,Jakarta Pusat,48804,41.78%,39.35%
05/05/2022 ,Cengkareng,Jakarta Barat,149369,51.58%,43.27%
05/05/2022 ,Cilandak,Jakarta Selatan,89179,39.85%,33.50%
05/05/2022 ,Cilincing,Jakarta Utara,54232,26.34%,21.63%
05/05/2022 ,Cipayung,Jakarta Timur,165887,60.36%,53.81%
05/05/2022 ,Ciracas,Jakarta Timur,72332,49.34%,38.80%
05/05/2022 ,Duren Sawit,Jakarta Timur,69450,33.77%,27.47%
05/05/2022 ,Gambir,Jakarta Pusat,131853,64.15%,54.02%
05/05/2022 ,Grogol Petamburan,Jakarta Barat,97388,45.40%,36.10%
05/05/2022 ,Jagakarsa,Jakarta Selatan,41326,22.72%,18.50%
05/05/2022 ,Jatinegara,Jakarta Timur,84843,41.64%,32.89%
05/05/2022 ,Johar Baru,Jakarta Pusat,67931,43.20%,38.84%
05/05/2022 ,Kali Deres,Jakarta Barat,92344,37.15%,30.14%
05/05/2022 ,Kebayoran Baru,Jakarta Selatan,332551,43.93%,42.48%
05/05/2022 ,Kebayoran Lama,Jakarta Selatan,66352,31.68%,26.48%
05/05/2022 ,Kebon Jeruk,Jakarta Barat,90879,40.74%,33.57%
05/05/2022 ,Kelapa Gading,Jakarta Utara,89933,46.19%,36.62%
05/05/2022 ,Kemayoran,Jakarta Pusat,108397,39.71%,30.68%
05/05/2022 ,Kembangan,Jakarta Barat,94196,48.64%,39.52%
05/05/2022 ,Kep. Seribu Selatan,Kepulauan Seribu,7930,92.17%,70.72%
05/05/2022 ,Kep. Seribu Utara,Kepulauan Seribu,7821,84.03%,64.34%
05/05/2022 ,Koja,Jakarta Utara,121114,50.66%,42.81%
05/05/2022 ,Kramat Jati,Jakarta Timur,80294,37.50%,34.18%
05/05/2022 ,Makasar,Jakarta Timur,69026,42.71%,35.38%
05/05/2022 ,Mampang Prapatan,Jakarta Selatan,48519,34.10%,30.23%
05/05/2022 ,Matraman,Jakarta Timur,85436,44.74%,39.05%
05/05/2022 ,Menteng,Jakarta Pusat,77261,59.14%,40.25%
05/05/2022 ,Pademangan,Jakarta Utara,57302,36.93%,29.71%
05/05/2022 ,Palmerah,Jakarta Barat,77938,30.73%,25.15%
05/05/2022 ,Pancoran,Jakarta Selatan,32045,23.71%,17.37%
05/05/2022 ,Pasar Minggu,Jakarta Selatan,80542,40.51%,34.63%
05/05/2022 ,Pasar Rebo,Jakarta Timur,73214,44.03%,35.78%
05/05/2022 ,Penjaringan,Jakarta Utara,100572,37.15%,30.19%
05/05/2022 ,Pesanggrahan,Jakarta Selatan,98603,49.22%,39.24%
05/05/2022 ,Pulo Gadung,Jakarta Timur,88531,44.51%,39.34%
05/05/2022 ,Sawah Besar,Jakarta Pusat,59891,48.91%,41.57%
05/05/2022 ,Senen,Jakarta Pusat,87079,36.44%,38.94%
05/05/2022 ,Setia Budi,Jakarta Selatan,79077,43.72%,36.79%
05/05/2022 ,Taman Sari,Jakarta Barat,59042,58.16%,51.13%
05/05/2022 ,Tambora,Jakarta Barat,54264,36.53%,31.35%
05/05/2022 ,Tanah Abang,Jakarta Pusat,68132,24.83%,19.47%
05/05/2022 ,Tanjung Priok,Jakarta Utara,121853,35.79%,30.77%
05/05/2022 ,Tebet,Jakarta Selatan,54500,38.49%,30.70%
06/05/2022 ,Cakung,Jakarta Timur,89164,38.88%,30.79%
06/05/2022 ,Cempaka Putih,Jakarta Pusat,48809,41.78%,39.35%
06/05/2022 ,Cengkareng,Jakarta Barat,149384,51.59%,43.27%
06/05/2022 ,Cilandak,Jakarta Selatan,89191,39.85%,33.50%
06/05/2022 ,Cilincing,Jakarta Utara,54237,26.34%,21.64%
06/05/2022 ,Cipayung,Jakarta Timur,165897,60.37%,53.82%
06/05/2022 ,Ciracas,Jakarta Timur,72338,49.35%,38.81%
06/05/2022 ,Duren Sawit,Jakarta Timur,69479,33.78%,27.48%
06/05/2022 ,Gambir,Jakarta Pusat,131868,64.15%,54.03%
06/05/2022 ,Grogol Petamburan,Jakarta Barat,97404,45.41%,36.10%
06/05/2022 ,Jagakarsa,Jakarta Selatan,41329,22.72%,18.50%
06/05/2022 ,Jatinegara,Jakarta Timur,84852,41.64%,32.89%
06/05/2022 ,Johar Baru,Jakarta Pusat,67955,43.21%,38.86%
06/05/2022 ,Kali Deres,Jakarta Barat,92356,37.15%,30.14%
06/05/2022 ,Kebayoran Baru,Jakarta Selatan,332582,43.93%,42.49%
06/05/2022 ,Kebayoran Lama,Jakarta Selatan,66365,31.68%,26.48%
06/05/2022 ,Kebon Jeruk,Jakarta Barat,90925,40.76%,33.59%
06/05/2022 ,Kelapa Gading,Jakarta Utara,89941,46.19%,36.63%
06/05/2022 ,Kemayoran,Jakarta Pusat,108404,39.71%,30.68%
06/05/2022 ,Kembangan,Jakarta Barat,94212,48.65%,39.52%
06/05/2022 ,Kep. Seribu Selatan,Kepulauan Seribu,7930,92.16%,70.72%
06/05/2022 ,Kep. Seribu Utara,Kepulauan Seribu,7822,84.02%,64.34%
06/05/2022 ,Koja,Jakarta Utara,121123,50.67%,42.81%
06/05/2022 ,Kramat Jati,Jakarta Timur,80321,37.50%,34.19%
06/05/2022 ,Makasar,Jakarta Timur,69034,42.72%,35.39%
06/05/2022 ,Mampang Prapatan,Jakarta Selatan,48524,34.11%,30.23%
06/05/2022 ,Matraman,Jakarta Timur,85444,44.74%,39.05%
06/05/2022 ,Menteng,Jakarta Pusat,77274,59.15%,40.26%
06/05/2022 ,Pademangan,Jakarta Utara,57315,36.94%,29.72%
06/05/2022 ,Palmerah,Jakarta Barat,77948,30.73%,25.15%
06/05/2022 ,Pancoran,Jakarta Selatan,32053,23.72%,17.37%
06/05/2022 ,Pasar Minggu,Jakarta Selatan,80575,40.52%,34.64%
06/05/2022 ,Pasar Rebo,Jakarta Timur,73224,44.04%,35.79%
06/05/2022 ,Penjaringan,Jakarta Utara,100578,37.15%,30.19%
06/05/2022 ,Pesanggrahan,Jakarta Selatan,98621,49.23%,39.25%
06/05/2022 ,Pulo Gadung,Jakarta Timur,88546,44.52%,39.35%
06/05/2022 ,Sawah Besar,Jakarta Pusat,59892,48.91%,41.57%
06/05/2022 ,Senen,Jakarta Pusat,87097,36.45%,38.95%
06/05/2022 ,Setia Budi,Jakarta Selatan,79079,43.72%,36.79%
06/05/2022 ,Taman Sari,Jakarta Barat,59042,58.16%,51.13%
06/05/2022 ,Tambora,Jakarta Barat,54272,36.53%,31.35%
06/05/2022 ,Tanah Abang,Jakarta Pusat,68137,24.83%,19.47%
06/05/2022 ,Tanjung Priok,Jakarta Utara,121863,35.79%,30.77%
06/05/2022 ,Tebet,Jakarta Selatan,54504,38.49%,30.71%
07/05/2022 ,Cakung,Jakarta Timur,89172,38.89%,30.79%
07/05/2022 ,Cempaka Putih,Jakarta Pusat,48812,41.78%,39.36%
07/05/2022 ,Cengkareng,Jakarta Barat,149387,51.59%,43.28%
07/05/2022 ,Cilandak,Jakarta Selatan,89205,39.86%,33.50%
07/05/2022 ,Cilincing,Jakarta Utara,54242,26.34%,21.64%
07/05/2022 ,Cipayung,Jakarta Timur,165902,60.37%,53.82%
07/05/2022 ,Ciracas,Jakarta Timur,72345,49.35%,38.81%
07/05/2022 ,Duren Sawit,Jakarta Timur,69486,33.78%,27.49%
07/05/2022 ,Gambir,Jakarta Pusat,131883,64.16%,54.03%
07/05/2022 ,Grogol Petamburan,Jakarta Barat,97414,45.41%,36.11%
07/05/2022 ,Jagakarsa,Jakarta Selatan,41333,22.72%,18.50%
07/05/2022 ,Jatinegara,Jakarta Timur,84854,41.64%,32.89%
07/05/2022 ,Johar Baru,Jakarta Pusat,67977,43.22%,38.87%
07/05/2022 ,Kali Deres,Jakarta Barat,92360,37.15%,30.14%
07/05/2022 ,Kebayoran Baru,Jakarta Selatan,332606,43.94%,42.49%
07/05/2022 ,Kebayoran Lama,Jakarta Selatan,66368,31.68%,26.48%
07/05/2022 ,Kebon Jeruk,Jakarta Barat,90974,40.78%,33.60%
07/05/2022 ,Kelapa Gading,Jakarta Utara,89959,46.19%,36.63%
07/05/2022 ,Kemayoran,Jakarta Pusat,108419,39.71%,30.69%
07/05/2022 ,Kembangan,Jakarta Barat,94219,48.65%,39.53%
07/05/2022 ,Kep. Seribu Selatan,Kepulauan Seribu,7930,92.16%,70.72%
07/05/2022 ,Kep. Seribu Utara,Kepulauan Seribu,7822,84.02%,64.34%
07/05/2022 ,Koja,Jakarta Utara,121127,50.67%,42.81%
07/05/2022 ,Kramat Jati,Jakarta Timur,80330,37.51%,34.19%
07/05/2022 ,Makasar,Jakarta Timur,69034,42.72%,35.39%
07/05/2022 ,Mampang Prapatan,Jakarta Selatan,48529,34.11%,30.23%
07/05/2022 ,Matraman,Jakarta Timur,85451,44.75%,39.05%
07/05/2022 ,Menteng,Jakarta Pusat,77285,59.15%,40.26%
07/05/2022 ,Pademangan,Jakarta Utara,57327,36.95%,29.72%
07/05/2022 ,Palmerah,Jakarta Barat,77955,30.74%,25.15%
07/05/2022 ,Pancoran,Jakarta Selatan,32060,23.72%,17.38%
07/05/2022 ,Pasar Minggu,Jakarta Selatan,80634,40.55%,34.67%
07/05/2022 ,Pasar Rebo,Jakarta Timur,73226,44.04%,35.79%
07/05/2022 ,Penjaringan,Jakarta Utara,100589,37.16%,30.19%
07/05/2022 ,Pesanggrahan,Jakarta Selatan,98623,49.23%,39.25%
07/05/2022 ,Pulo Gadung,Jakarta Timur,88560,44.52%,39.36%
07/05/2022 ,Sawah Besar,Jakarta Pusat,59896,48.91%,41.57%
07/05/2022 ,Senen,Jakarta Pusat,87114,36.45%,38.96%
07/05/2022 ,Setia Budi,Jakarta Selatan,79080,43.73%,36.79%
07/05/2022 ,Taman Sari,Jakarta Barat,59047,58.16%,51.14%
07/05/2022 ,Tambora,Jakarta Barat,54283,36.54%,31.36%
07/05/2022 ,Tanah Abang,Jakarta Pusat,68140,24.83%,19.48%
07/05/2022 ,Tanjung Priok,Jakarta Utara,121875,35.79%,30.77%
07/05/2022 ,Tebet,Jakarta Selatan,54506,38.49%,30.71%
08/05/2022 ,Cakung,Jakarta Timur,89178,38.89%,30.79%
08/05/2022 ,Cempaka Putih,Jakarta Pusat,48817,41.78%,39.36%
08/05/2022 ,Cengkareng,Jakarta Barat,149391,51.59%,43.28%
08/05/2022 ,Cilandak,Jakarta Selatan,89223,39.86%,33.51%
08/05/2022 ,Cilincing,Jakarta Utara,54246,26.35%,21.64%
08/05/2022 ,Cipayung,Jakarta Timur,165902,60.37%,53.82%
08/05/2022 ,Ciracas,Jakarta Timur,72346,49.35%,38.81%
08/05/2022 ,Duren Sawit,Jakarta Timur,69487,33.78%,27.49%
08/05/2022 ,Gambir,Jakarta Pusat,131889,64.16%,54.03%
08/05/2022 ,Grogol Petamburan,Jakarta Barat,97418,45.41%,36.11%
08/05/2022 ,Jagakarsa,Jakarta Selatan,41341,22.73%,18.50%
08/05/2022 ,Jatinegara,Jakarta Timur,84858,41.64%,32.89%
08/05/2022 ,Johar Baru,Jakarta Pusat,68000,43.24%,38.88%
08/05/2022 ,Kali Deres,Jakarta Barat,92364,37.15%,30.14%
08/05/2022 ,Kebayoran Baru,Jakarta Selatan,332618,43.94%,42.49%
08/05/2022 ,Kebayoran Lama,Jakarta Selatan,66369,31.68%,26.48%
08/05/2022 ,Kebon Jeruk,Jakarta Barat,90980,40.78%,33.61%
08/05/2022 ,Kelapa Gading,Jakarta Utara,89961,46.19%,36.63%
08/05/2022 ,Kemayoran,Jakarta Pusat,108430,39.72%,30.69%
08/05/2022 ,Kembangan,Jakarta Barat,94224,48.65%,39.53%
08/05/2022 ,Kep. Seribu Selatan,Kepulauan Seribu,7930,92.16%,70.72%
08/05/2022 ,Kep. Seribu Utara,Kepulauan Seribu,7822,84.02%,64.34%
08/05/2022 ,Koja,Jakarta Utara,121131,50.67%,42.81%
08/05/2022 ,Kramat Jati,Jakarta Timur,80336,37.51%,34.19%
08/05/2022 ,Makasar,Jakarta Timur,69034,42.72%,35.39%
08/05/2022 ,Mampang Prapatan,Jakarta Selatan,48529,34.11%,30.23%
08/05/2022 ,Matraman,Jakarta Timur,85457,44.75%,39.05%
08/05/2022 ,Menteng,Jakarta Pusat,77295,59.16%,40.27%
08/05/2022 ,Pademangan,Jakarta Utara,57328,36.95%,29.73%
08/05/2022 ,Palmerah,Jakarta Barat,77961,30.74%,25.15%
08/05/2022 ,Pancoran,Jakarta Selatan,32065,23.72%,17.38%
08/05/2022 ,Pasar Minggu,Jakarta Selatan,80661,40.56%,34.68%
08/05/2022 ,Pasar Rebo,Jakarta Timur,73226,44.04%,35.79%
08/05/2022 ,Penjaringan,Jakarta Utara,100606,37.16%,30.20%
